,component,heating_sensible_btuh_sf,heating_latent_btuh_sf,cooling_sensible_btuh_sf,cooling_latent_btuh_sf,sim_name,building_type,climate_zone,ashrae_standard
10,Fenestration Conduction,0.5643996157540826,0.0,0.6093600384245917,0.0,Warehouse_STD2016_Denver,Warehouse,5B,STD2016
11,Fenestration Solar,0.0,0.0,0.21034024975984628,0.0,Warehouse_STD2016_Denver,Warehouse,5B,STD2016
12,Opaque Door,0.3874178674351585,0.0,0.18102843419788667,0.0,Warehouse_STD2016_Denver,Warehouse,5B,STD2016
0,People,0.0,0.0,1.399474749606884,0.9099496690973442,HotelSmall_STD2019_ElPaso,HotelSmall,3B,STD2019
1,Lights,0.0,0.0,1.4923149669282503,0.0,HotelSmall_STD2019_ElPaso,HotelSmall,3B,STD2019
2,Equipment,0.0,0.0,2.904467336294955,0.0,HotelSmall_STD2019_ElPaso,HotelSmall,3B,STD2019
3,Water Use Equipment,0.0,0.0,0.027111706089377283,0.0,HotelSmall_STD2019_ElPaso,HotelSmall,3B,STD2019
4,Infiltration,0.40628097077122977,0.08614995211319894,0.660908909537227,0.0,HotelSmall_STD2019_ElPaso,HotelSmall,3B,STD2019
5,Roof,0.501235243389469,0.0,0.5160190491796753,0.0,HotelSmall_STD2019_ElPaso,HotelSmall,3B,STD2019
6,Interzone Ceiling,0.15654748431122859,0.0,0.0,0.0,HotelSmall_STD2019_ElPaso,HotelSmall,3B,STD2019
7,Exterior Wall,1.0423491519476666,0.0,0.545916938503534,0.0,HotelSmall_STD2019_ElPaso,HotelSmall,3B,STD2019
8,Interzone Wall,0.2174208895696576,0.0,1.8537890286686636,0.0,HotelSmall_STD2019_ElPaso,HotelSmall,3B,STD2019
9,Interzone Floor,0.0,0.0,2.1158811981467416,0.0,HotelSmall_STD2019_ElPaso,HotelSmall,3B,STD2019
10,Fenestration Conduction,0.7712135751327476,0.0,0.5051735798172757,0.0,HotelSmall_STD2019_ElPaso,HotelSmall,3B,STD2019
11,Fenestration Solar,0.0,0.0,0.235197331115126,0.0,HotelSmall_STD2019_ElPaso,HotelSmall,3B,STD2019
12,Opaque Door,0.01567141276015448,0.0,0.009213985260400973,0.0,HotelSmall_STD2019_ElPaso,HotelSmall,3B,STD2019
0,People,0.0,0.0,11.58423291592701,6.484083385309217,RestaurantFastFood_STD2019_Denver,RestaurantFastFood,5B,STD2019
1,Lights,0.0,0.0,3.410965312095188,0.0,RestaurantFastFood_STD2019_Denver,RestaurantFastFood,5B,STD2019
2,Equipment,0.0,0.0,30.082521709926596,8.091089734363257,RestaurantFastFood_STD2019_Denver,RestaurantFastFood,5B,STD2019
3,Refrigeration,0.0,0.008596011450686883,2.0151409745877915,0.0,RestaurantFastFood_STD2019_Denver,RestaurantFastFood,5B,STD2019
4,Water Use Equipment,0.0,0.0,0.3496777495242208,0.0,RestaurantFastFood_STD2019_Denver,RestaurantFastFood,5B,STD2019
5,Infiltration,0.5060052135808984,0.07968302707543701,4.455080842489085,0.0,RestaurantFastFood_STD2019_Denver,RestaurantFastFood,5B,STD2019
6,Interzone Ceiling,1.5280509843432648,0.0,0.37248316781013613,0.0,RestaurantFastFood_STD2019_Denver,RestaurantFastFood,5B,STD2019
7,Exterior Wall,2.378016600297462,0.0,0.0,0.0,RestaurantFastFood_STD2019_Denver,RestaurantFastFood,5B,STD2019
8,Interzone Wall,0.010635065329687027,0.0,0.0,0.0,RestaurantFastFood_STD2019_Denver,RestaurantFastFood,5B,STD2019
9,Fenestration Conduction,2.202418078011803,0.0,0.14052279742199622,0.0,RestaurantFastFood_STD2019_Denver,RestaurantFastFood,5B,STD2019
10,Fenestration Solar,0.0,0.0,1.3823385948919702,0.0,RestaurantFastFood_STD2019_Denver,RestaurantFastFood,5B,STD2019
11,Opaque Door,0.1460522317644613,0.0,0.0,0.0,RestaurantFastFood_STD2019_Denver,RestaurantFastFood,5B,STD2019
0,People,0.0,0.0,0.37906501896633477,0.056886853959222376,ApartmentMidRise_STD2016_Honolulu,ApartmentMidRise,1A,STD2016
1,Lights,0.0,0.0,0.19325094831673778,0.0,ApartmentMidRise_STD2016_Honolulu,ApartmentMidRise,1A,STD2016
2,Equipment,0.0,0.0,1.669201932195353,0.0,ApartmentMidRise_STD2016_Honolulu,ApartmentMidRise,1A,STD2016
3,Water Use Equipment,0.0,0.0,0.22711770981507823,0.0,ApartmentMidRise_STD2016_Honolulu,ApartmentMidRise,1A,STD2016
4,Infiltration,0.10968764817449028,0.05365694642010431,0.4180763987671882,0.7333330369843528,ApartmentMidRise_STD2016_Honolulu,ApartmentMidRise,1A,STD2016
5,Roof,0.12267366050260788,0.0,0.4362046586059744,0.0,ApartmentMidRise_STD2016_Honolulu,ApartmentMidRise,1A,STD2016
6,Exterior Wall,0.6714082503556188,0.0,1.1169882053105737,0.0,ApartmentMidRise_STD2016_Honolulu,ApartmentMidRise,1A,STD2016
7,Ground Contact Floor,0.0,0.0,0.03892425320056899,0.0,ApartmentMidRise_STD2016_Honolulu,ApartmentMidRise,1A,STD2016
8,Fenestration Conduction,0.6789147700331911,0.0,0.8369037458511143,0.0,ApartmentMidRise_STD2016_Honolulu,ApartmentMidRise,1A,STD2016
9,Fenestration Solar,0.0,0.0,0.45431395211000475,0.0,ApartmentMidRise_STD2016_Honolulu,ApartmentMidRise,1A,STD2016
0,People,0.0,0.0,3.665791986471613,3.7674541218089357,RetailStandalone_STD2019_Tucson,RetailStandalone,2B,STD2019
1,Lights,0.0,0.0,7.870866832369969,0.0,RetailStandalone_STD2019_Tucson,RetailStandalone,2B,STD2019
2,Equipment,0.0,0.0,2.967535596649327,0.0,RetailStandalone_STD2019_Tucson,RetailStandalone,2B,STD2019
3,Water Use Equipment,0.0,0.0,0.01787384681920117,0.0,RetailStandalone_STD2019_Tucson,RetailStandalone,2B,STD2019
4,Infiltration,0.1608237219748011,0.06982053668109078,0.0,0.0,RetailStandalone_STD2019_Tucson,RetailStandalone,2B,STD2019
5,Roof,1.7752403953230524,0.0,0.0,0.0,RetailStandalone_STD2019_Tucson,RetailStandalone,2B,STD2019
6,Exterior Wall,2.1801727817340857,0.0,0.0,0.0,RetailStandalone_STD2019_Tucson,RetailStandalone,2B,STD2019
7,Interzone Wall,0.0915863054237461,0.0,0.0,0.0,RetailStandalone_STD2019_Tucson,RetailStandalone,2B,STD2019
8,Fenestration Conduction,0.6323127921168636,0.0,0.0,0.0,RetailStandalone_STD2019_Tucson,RetailStandalone,2B,STD2019
9,Fenestration Solar,0.0,0.0,0.03460736982855458,0.0,RetailStandalone_STD2019_Tucson,RetailStandalone,2B,STD2019
10,Opaque Door,0.17142516989447956,0.0,0.0,0.0,RetailStandalone_STD2019_Tucson,RetailStandalone,2B,STD2019
0,People,0.0,0.0,16.927233737085533,9.041804254391145,RestaurantSitDown_STD2019_Fairbanks,RestaurantSitDown,8,STD2019
1,Lights,0.0,0.0,3.2536460368374662,0.0,RestaurantSitDown_STD2019_Fairbanks,RestaurantSitDown,8,STD2019
2,Equipment,0.0,0.0,20.390624346893713,5.244535715259289,RestaurantSitDown_STD2019_Fairbanks,RestaurantSitDown,8,STD2019
3,Refrigeration,0.0,0.062243868751760544,0.9564874467292436,0.0,RestaurantSitDown_STD2019_Fairbanks,RestaurantSitDown,8,STD2019
4,Water Use Equipment,0.0,0.0,0.24009232083306828,0.0,RestaurantSitDown_STD2019_Fairbanks,RestaurantSitDown,8,STD2019
5,Infiltration,0.037219107504702365,0.010104406138971931,0.14921445511626427,0.0,RestaurantSitDown_STD2019_Fairbanks,RestaurantSitDown,8,STD2019
6,Interzone Ceiling,1.9939846071366911,0.0,0.16484902454316636,0.0,RestaurantSitDown_STD2019_Fairbanks,RestaurantSitDown,8,STD2019
7,Exterior Wall,1.8803282114655933,0.0,0.0,0.0,RestaurantSitDown_STD2019_Fairbanks,RestaurantSitDown,8,STD2019
8,Interzone Wall,0.010504220770370101,0.0,0.0,0.0,RestaurantSitDown_STD2019_Fairbanks,RestaurantSitDown,8,STD2019
9,Ground Contact Floor,0.885116900346203,0.0,0.11166095719257434,0.0,RestaurantSitDown_STD2019_Fairbanks,RestaurantSitDown,8,STD2019
10,Fenestration Conduction,2.2907742773804873,0.0,0.42115382867943046,0.0,RestaurantSitDown_STD2019_Fairbanks,RestaurantSitDown,8,STD2019
11,Fenestration Solar,0.0,0.0,1.50191093220416,0.0,RestaurantSitDown_STD2019_Fairbanks,RestaurantSitDown,8,STD2019
12,Opaque Door,0.1196354417497342,0.0,0.0,0.0,RestaurantSitDown_STD2019_Fairbanks,RestaurantSitDown,8,STD2019
0,People,0.0,0.0,1.8971702416498413,0.9542815292435017,OfficeSmall_STD2019_NewYork,OfficeSmall,4A,STD2019
1,Lights,0.0,0.0,3.4259466905584457,0.0,OfficeSmall_STD2019_NewYork,OfficeSmall,4A,STD2019
2,Equipment,0.0,0.0,2.148949858157704,0.0,OfficeSmall_STD2019_NewYork,OfficeSmall,4A,STD2019
3,Water Use Equipment,0.0,0.0,0.027003647373327833,0.0,OfficeSmall_STD2019_NewYork,OfficeSmall,4A,STD2019
4,Infiltration,1.7286041664016398,0.7479386979585977,0.07062674122549563,0.10855978730016229,OfficeSmall_STD2019_NewYork,OfficeSmall,4A,STD2019
5,Interzone Ceiling,1.2638230360612002,0.0,1.2411846057947256,0.0,OfficeSmall_STD2019_NewYork,OfficeSmall,4A,STD2019
6,Exterior Wall,1.534931732147952,0.0,0.6173783618259765,0.0,OfficeSmall_STD2019_NewYork,OfficeSmall,4A,STD2019
7,Ground Contact Floor,0.2712722554288072,0.0,0.0,0.0,OfficeSmall_STD2019_NewYork,OfficeSmall,4A,STD2019
8,Fenestration Conduction,2.0598481805840523,0.0,0.6963720720606115,0.0,OfficeSmall_STD2019_NewYork,OfficeSmall,4A,STD2019
9,Fenestration Solar,0.0,0.0,1.0183622621347401,0.0,OfficeSmall_STD2019_NewYork,OfficeSmall,4A,STD2019
10,Opaque Door,0.11080236761234255,0.0,0.0,0.0,OfficeSmall_STD2019_NewYork,OfficeSmall,4A,STD2019
0,People,0.0,0.0,11.52359305282349,6.486506261094853,RestaurantFastFood_STD2013_Tucson,RestaurantFastFood,2B,STD2013
1,Lights,0.0,0.0,4.038478146140191,0.0,RestaurantFastFood_STD2013_Tucson,RestaurantFastFood,2B,STD2013
2,Equipment,0.0,0.0,30.84505589406516,8.091089734363257,RestaurantFastFood_STD2013_Tucson,RestaurantFastFood,2B,STD2013
3,Refrigeration,0.0,0.010235250843608566,3.2900534152153402,0.0,RestaurantFastFood_STD2013_Tucson,RestaurantFastFood,2B,STD2013
4,Water Use Equipment,0.0,0.0,0.34967375137936,0.0,RestaurantFastFood_STD2013_Tucson,RestaurantFastFood,2B,STD2013
5,Infiltration,0.2847078955364711,0.020270594444177902,17.986662188744422,0.0,RestaurantFastFood_STD2013_Tucson,RestaurantFastFood,2B,STD2013
6,Interzone Ceiling,1.2072398407139089,0.0,0.6438012762078396,0.0,RestaurantFastFood_STD2013_Tucson,RestaurantFastFood,2B,STD2013
7,Exterior Wall,2.6315389659198134,0.0,0.0,0.0,RestaurantFastFood_STD2013_Tucson,RestaurantFastFood,2B,STD2013
8,Fenestration Conduction,1.7635417166434775,0.0,1.4588710838171088,0.0,RestaurantFastFood_STD2013_Tucson,RestaurantFastFood,2B,STD2013
9,Fenestration Solar,0.0,0.0,0.6955932447344433,0.0,RestaurantFastFood_STD2013_Tucson,RestaurantFastFood,2B,STD2013
10,Opaque Door,0.16016568312303092,0.0,0.0,0.0,RestaurantFastFood_STD2013_Tucson,RestaurantFastFood,2B,STD2013
0,People,0.0,0.0,0.5106346385357992,0.4688924150785661,OfficeLarge_STD2013_SanDiego,OfficeLarge,3C,STD2013
1,Lights,0.0,0.0,5.312410928453434,0.0,OfficeLarge_STD2013_SanDiego,OfficeLarge,3C,STD2013
2,Equipment,0.0,0.0,7.284877315679719,0.0,OfficeLarge_STD2013_SanDiego,OfficeLarge,3C,STD2013
3,Water Use Equipment,0.0,0.0,0.0026335787670178634,0.0,OfficeLarge_STD2013_SanDiego,OfficeLarge,3C,STD2013
4,Infiltration,0.12358688053417288,0.030976437431737676,0.0,0.0,OfficeLarge_STD2013_SanDiego,OfficeLarge,3C,STD2013
5,Interzone Ceiling,0.27024364634582826,0.0,0.0,0.0,OfficeLarge_STD2013_SanDiego,OfficeLarge,3C,STD2013
6,Exterior Wall,0.26905039370618794,0.0,0.0,0.0,OfficeLarge_STD2013_SanDiego,OfficeLarge,3C,STD2013
7,Interzone Wall,0.0619286087173583,0.0,0.0,0.0,OfficeLarge_STD2013_SanDiego,OfficeLarge,3C,STD2013
8,Ground Contact Wall,0.015440288063621103,0.0,0.0,0.0,OfficeLarge_STD2013_SanDiego,OfficeLarge,3C,STD2013
9,Fenestration Conduction,1.1476254663537149,0.0,0.0,0.0,OfficeLarge_STD2013_SanDiego,OfficeLarge,3C,STD2013
10,Fenestration Solar,0.0,0.0,0.34189782560690885,0.0,OfficeLarge_STD2013_SanDiego,OfficeLarge,3C,STD2013
11,Opaque Door,0.005790183228856209,0.0,0.0,0.0,OfficeLarge_STD2013_SanDiego,OfficeLarge,3C,STD2013
0,People,0.0,0.0,1.0659409035409035,0.6854327228327228,OutPatientHealthCare_STD2013_Buffalo,OutPatientHealthCare,5A,STD2013
1,Lights,0.0,0.0,2.008348473748474,0.0,OutPatientHealthCare_STD2013_Buffalo,OutPatientHealthCare,5A,STD2013
2,Equipment,0.0,0.0,6.095053724053724,0.0,OutPatientHealthCare_STD2013_Buffalo,OutPatientHealthCare,5A,STD2013
3,Water Use Equipment,0.0,0.0,0.02887228327228327,0.0,OutPatientHealthCare_STD2013_Buffalo,OutPatientHealthCare,5A,STD2013
4,Infiltration,0.8801294261294262,0.2875897435897436,0.0,0.17566080586080587,OutPatientHealthCare_STD2013_Buffalo,OutPatientHealthCare,5A,STD2013
5,Roof,0.8065567765567766,0.0,0.005422466422466423,0.0,OutPatientHealthCare_STD2013_Buffalo,OutPatientHealthCare,5A,STD2013
6,Interzone Ceiling,0.13055677655677655,0.0,0.0,0.0,OutPatientHealthCare_STD2013_Buffalo,OutPatientHealthCare,5A,STD2013
7,Exterior Wall,1.1777826617826617,0.0,0.0,0.0,OutPatientHealthCare_STD2013_Buffalo,OutPatientHealthCare,5A,STD2013
8,Fenestration Conduction,1.8615457875457877,0.0,0.0,0.0,OutPatientHealthCare_STD2013_Buffalo,OutPatientHealthCare,5A,STD2013
9,Fenestration Solar,0.0,0.0,0.37716385836385835,0.0,OutPatientHealthCare_STD2013_Buffalo,OutPatientHealthCare,5A,STD2013
10,Opaque Door,0.27490109890109893,0.0,0.0,0.0,OutPatientHealthCare_STD2013_Buffalo,OutPatientHealthCare,5A,STD2013
0,People,0.0,0.0,4.326184212648704,1.8875757512983742,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
1,Lights,0.0,0.0,3.4145979618537616,0.0,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
2,Equipment,0.0,0.0,7.223801757399826,0.2625240959401406,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
3,Refrigeration,0.0,0.0020641673565647274,0.06118025011878583,0.0,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
4,Water Use Equipment,0.0,0.0,0.035711405331152295,0.0,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
5,Infiltration,0.3934486390373922,0.13924818947304124,0.17027489288805506,0.0,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
6,Roof,0.2506378981290423,0.0,0.27427764991475995,0.0,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
7,Interzone Ceiling,0.01923089992210859,0.0,0.0,0.0,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
8,Exterior Wall,0.9533964068422276,0.0,0.0,0.0,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
9,Interzone Wall,0.0013804784463181796,0.0,0.0,0.0,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
10,Ground Contact Wall,0.03371118540439626,0.0,0.0,0.0,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
11,Fenestration Conduction,1.2640720167602857,0.0,0.9275048212350008,0.0,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
12,Fenestration Solar,0.0,0.0,0.7519059977694547,0.0,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
13,Opaque Door,0.011859341528156889,0.0,0.0,0.0,HotelLarge_STD2019_SanDiego,HotelLarge,3C,STD2019
0,People,0.0,0.0,1.8957672659602114,0.9542851638955473,OfficeSmall_STD2016_NewYork,OfficeSmall,4A,STD2016
1,Lights,0.0,0.0,4.331827375835743,0.0,OfficeSmall_STD2016_NewYork,OfficeSmall,4A,STD2016
2,Equipment,0.0,0.0,2.148949858157704,0.0,OfficeSmall_STD2016_NewYork,OfficeSmall,4A,STD2016
3,Water Use Equipment,0.0,0.0,0.027003647373327833,0.0,OfficeSmall_STD2016_NewYork,OfficeSmall,4A,STD2016
4,Infiltration,1.7286041664016398,0.74935621225641,0.07062674122549563,0.10929580433941107,OfficeSmall_STD2016_NewYork,OfficeSmall,4A,STD2016
5,Interzone Ceiling,1.2632960115145775,0.0,1.235143814094817,0.0,OfficeSmall_STD2016_NewYork,OfficeSmall,4A,STD2016
6,Exterior Wall,1.5342411482592742,0.0,0.5788056169912713,0.0,OfficeSmall_STD2016_NewYork,OfficeSmall,4A,STD2016
7,Ground Contact Floor,0.2701273400344202,0.0,0.0,0.0,OfficeSmall_STD2016_NewYork,OfficeSmall,4A,STD2016
8,Fenestration Conduction,2.1552032770022844,0.0,0.7154140141278925,0.0,OfficeSmall_STD2016_NewYork,OfficeSmall,4A,STD2016
9,Fenestration Solar,0.0,0.0,1.0310653710343674,0.0,OfficeSmall_STD2016_NewYork,OfficeSmall,4A,STD2016
10,Opaque Door,0.11076602109188582,0.0,0.0,0.0,OfficeSmall_STD2016_NewYork,OfficeSmall,4A,STD2016
0,People,0.0,0.0,3.4792591458747895,3.7676634781333997,RetailStandalone_STD2019_Honolulu,RetailStandalone,1A,STD2019
1,Lights,0.0,0.0,7.332399126291672,0.0,RetailStandalone_STD2019_Honolulu,RetailStandalone,1A,STD2019
2,Equipment,0.0,0.0,2.733204318004563,0.0,RetailStandalone_STD2019_Honolulu,RetailStandalone,1A,STD2019
3,Water Use Equipment,0.0,0.0,0.01787303693013168,0.0,RetailStandalone_STD2019_Honolulu,RetailStandalone,1A,STD2019
4,Infiltration,0.020069051142065072,0.0,0.0,0.0,RetailStandalone_STD2019_Honolulu,RetailStandalone,1A,STD2019
5,Roof,0.7904395834902493,0.0,0.0,0.0,RetailStandalone_STD2019_Honolulu,RetailStandalone,1A,STD2019
6,Exterior Wall,1.2795072958856823,0.0,0.0,0.0,RetailStandalone_STD2019_Honolulu,RetailStandalone,1A,STD2019
7,Fenestration Conduction,0.20751382683113892,0.0,0.0,0.0,RetailStandalone_STD2019_Honolulu,RetailStandalone,1A,STD2019
8,Fenestration Solar,0.0,0.0,0.013542965020081198,0.0,RetailStandalone_STD2019_Honolulu,RetailStandalone,1A,STD2019
9,Opaque Door,0.04221141830203517,0.0,0.0,0.0,RetailStandalone_STD2019_Honolulu,RetailStandalone,1A,STD2019
0,People,0.0,0.0,0.2459703655988978,0.07419731223755885,ApartmentHighRise_STD2013_SanDiego,ApartmentHighRise,3C,STD2013
1,Lights,0.0,0.0,0.30885465150945257,0.0,ApartmentHighRise_STD2013_SanDiego,ApartmentHighRise,3C,STD2013
2,Equipment,0.0,0.0,1.9685193313986742,0.0,ApartmentHighRise_STD2013_SanDiego,ApartmentHighRise,3C,STD2013
3,Infiltration,0.6425603599077708,0.2041147997869591,0.26846744624398067,0.013813281485321315,ApartmentHighRise_STD2013_SanDiego,ApartmentHighRise,3C,STD2013
4,Roof,0.13198649255287406,0.0,0.10960072138975875,0.0,ApartmentHighRise_STD2013_SanDiego,ApartmentHighRise,3C,STD2013
5,Interzone Ceiling,0.04152827563120123,0.0,0.0,0.0,ApartmentHighRise_STD2013_SanDiego,ApartmentHighRise,3C,STD2013
6,Exterior Wall,0.9757704506872322,0.0,0.3946094204806365,0.0,ApartmentHighRise_STD2013_SanDiego,ApartmentHighRise,3C,STD2013
7,Interzone Wall,0.35714222210473545,0.0,0.0,0.0,ApartmentHighRise_STD2013_SanDiego,ApartmentHighRise,3C,STD2013
8,Fenestration Conduction,1.9905549340743218,0.0,1.0186519840885526,0.0,ApartmentHighRise_STD2013_SanDiego,ApartmentHighRise,3C,STD2013
9,Fenestration Solar,0.0,0.0,0.8785160727217207,0.0,ApartmentHighRise_STD2013_SanDiego,ApartmentHighRise,3C,STD2013
0,People,0.0,0.0,0.38229344476055005,0.056891299193930774,ApartmentMidRise_STD2019_Buffalo,ApartmentMidRise,5A,STD2019
1,Lights,0.0,0.0,0.177851173541963,0.0,ApartmentMidRise_STD2019_Buffalo,ApartmentMidRise,5A,STD2019
2,Equipment,0.0,0.0,1.6762037695590326,0.0,ApartmentMidRise_STD2019_Buffalo,ApartmentMidRise,5A,STD2019
3,Water Use Equipment,0.0,0.0,0.22711444997629207,0.0,ApartmentMidRise_STD2019_Buffalo,ApartmentMidRise,5A,STD2019
4,Infiltration,1.7269559032716928,0.6783576339497392,0.2624433973447131,0.5168744073020389,ApartmentMidRise_STD2019_Buffalo,ApartmentMidRise,5A,STD2019
5,Roof,0.5401582503556187,0.0,0.47729581555239453,0.0,ApartmentMidRise_STD2019_Buffalo,ApartmentMidRise,5A,STD2019
6,Exterior Wall,1.6626363205310575,0.0,0.4665605737316264,0.0,ApartmentMidRise_STD2019_Buffalo,ApartmentMidRise,5A,STD2019
7,Interzone Wall,0.6347380275011854,0.0,0.0,0.0,ApartmentMidRise_STD2019_Buffalo,ApartmentMidRise,5A,STD2019
8,Ground Contact Floor,0.03233760075865339,0.0,0.0,0.0,ApartmentMidRise_STD2019_Buffalo,ApartmentMidRise,5A,STD2019
9,Fenestration Conduction,2.116100640113798,0.0,0.3493560336652442,0.0,ApartmentMidRise_STD2019_Buffalo,ApartmentMidRise,5A,STD2019
10,Fenestration Solar,0.0,0.0,1.0713863205310574,0.0,ApartmentMidRise_STD2019_Buffalo,ApartmentMidRise,5A,STD2019
0,People,0.0,0.0,2.22042385292635,1.0353025540342118,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
1,Lights,0.0,0.0,2.781439431727103,0.0,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
2,Equipment,0.0,0.0,2.945116456950339,0.1137965849611905,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
3,Refrigeration,0.0,0.006187083679299211,0.09744109160468362,0.0,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
4,Water Use Equipment,0.0,0.0,0.01058513339900521,0.0,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
5,Infiltration,1.0666960887806918,0.4426142654643428,0.04086523963723937,0.0699581408157297,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
6,Roof,1.516047443064037,0.0,1.6152547149664742,0.0,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
7,Interzone Ceiling,0.16227711989998253,0.0,0.023665298734343348,0.0,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
8,Exterior Wall,0.8646706664051931,0.0,0.0,0.0,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
9,Interzone Wall,0.3441908457144548,0.0,0.0,0.0,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
10,Ground Contact Floor,0.07465987871817699,0.0,0.0,0.0,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
11,Fenestration Conduction,2.515691741464205,0.0,0.3774190269157343,0.0,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
12,Fenestration Solar,0.0,0.0,1.3897947115298903,0.0,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
13,Opaque Door,0.15130025008164733,0.0,0.0,0.0,SchoolSecondary_STD2016_Buffalo,SchoolSecondary,5A,STD2016
0,People,0.0,0.0,1.0101568966733652,0.5465775406029101,Hospital_STD2016_ElPaso,Hospital,3B,STD2016
